time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452400000	4.80794	18.9925	4.91693	3.76835	0.446625	lidar	0.392156	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
1477010452450000	4.60665	18.8421	4.92536	3.79622	0.459432	radar	1.58919	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
1477010452500000	4.41542	18.7111	4.91584	3.81253	0.45272	lidar	0.915651	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
1477010452550000	4.22364	18.569	4.90603	3.82365	0.430514	radar	1.32729	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
1477010452600000	4.07447	18.4108	4.87753	3.85483	0.442991	lidar	2.11766	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
1477010452650000	3.8998	18.2384	4.88985	3.89816	0.488278	radar	7.03907	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.66641	18.1001	4.91778	3.89788	0.459019	lidar	2.73305	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.49128	17.9477	4.90131	3.90736	0.433648	radar	3.26191	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.2795	17.7833	4.92401	3.91693	0.418656	lidar	1.35248	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.10947	17.6002	4.93415	3.95141	0.446774	radar	2.56917	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.91837	17.4819	4.91939	3.94806	0.419046	lidar	5.86673	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.78257	17.266	4.92744	4.00225	0.47365	radar	3.41156	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.60887	17.0829	4.93485	4.01981	0.466364	lidar	0.171937	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.43863	16.9138	4.92224	4.02149	0.428072	radar	1.85929	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.27058	16.7414	4.92061	4.03335	0.417445	lidar	0.475983	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.09992	16.5466	4.92629	4.04197	0.393376	radar	5.14862	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.95055	16.319	4.94419	4.07158	0.403502	lidar	2.5046	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.78809	16.1409	4.93484	4.07318	0.373099	radar	1.07097	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.58915	15.9746	4.94755	4.06519	0.342237	lidar	1.93692	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.46999	15.7455	4.95883	4.11018	0.387177	radar	2.12241	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.30363	15.5326	4.97959	4.12212	0.377707	lidar	1.3025	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.15048	15.3388	4.97819	4.1295	0.361829	radar	0.958649	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.952685	15.1295	5.01367	4.12612	0.335693	lidar	3.65654	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.801809	14.9444	4.99877	4.12444	0.305389	radar	2.04179	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.684026	14.7273	4.99366	4.14842	0.315461	lidar	0.202427	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.579686	14.4882	5.00418	4.18843	0.353339	radar	1.89703	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.410788	14.2722	5.02735	4.1895	0.333536	lidar	1.62969	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.30802	14.0257	5.04873	4.23384	0.382725	radar	4.02041	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.265292	13.7719	5.03194	4.28537	0.420216	lidar	2.72685	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.172987	13.532	5.04293	4.31908	0.443896	radar	1.42097	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	0.0108169	13.3097	5.06716	4.31283	0.40968	lidar	2.42207	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.105001	13.0886	5.06137	4.31849	0.386626	radar	0.755802	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.138659	12.8525	5.0357	4.36232	0.416718	lidar	2.28303	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.25897	12.6258	5.03349	4.35916	0.378699	radar	3.70829	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.378421	12.3917	5.04572	4.36345	0.360745	lidar	0.611235	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.506404	12.1802	5.03753	4.35398	0.322421	radar	3.78739	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.593891	11.9552	5.02966	4.36776	0.320165	lidar	0.355678	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.719857	11.7284	5.0336	4.36055	0.287919	radar	2.96683	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.901767	11.4946	5.06696	4.33403	0.23839	lidar	4.80952	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.01359	11.2653	5.05868	4.32659	0.20279	radar	3.04959	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.18431	11.0423	5.07784	4.30329	0.163492	lidar	2.64569	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.26016	10.7984	5.08503	4.33177	0.198213	radar	1.30394	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.38578	10.5497	5.1064	4.33059	0.185066	lidar	1.53043	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.46293	10.2927	5.12203	4.3572	0.214531	radar	1.95165	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.57317	10.0765	5.11196	4.35528	0.200477	lidar	1.46062	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.66447	9.84389	5.1057	4.36063	0.192142	radar	0.311218	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.74983	9.61664	5.09561	4.36894	0.190896	lidar	0.483199	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.84926	9.37111	5.11047	4.3795	0.20017	radar	2.84437	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.92457	9.08708	5.14051	4.39827	0.209452	lidar	5.06131	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.01622	8.8589	5.12804	4.39554	0.187174	radar	1.41045	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.11278	8.60816	5.13974	4.39864	0.179717	lidar	0.453737	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.23134	8.36161	5.15529	4.3913	0.160286	radar	3.39481	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.29084	8.11945	5.14606	4.40738	0.169718	lidar	0.352619	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.36572	7.89706	5.12569	4.41092	0.161061	radar	4.98675	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.47498	7.64911	5.14	4.40562	0.145518	lidar	0.945463	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.63486	7.41909	5.14836	4.3651	0.0736293	radar	6.07284	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.73675	7.16503	5.163	4.36439	0.0684308	lidar	0.718741	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.80371	6.92621	5.15581	4.38103	0.0911701	radar	1.34953	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.86113	6.70237	5.13089	4.39312	0.0996693	lidar	2.09183	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.93976	6.46965	5.11501	4.38471	0.0670315	radar	4.3093	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.99854	6.2262	5.10774	4.39703	0.0769534	lidar	0.512032	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.11081	5.98433	5.11993	4.38941	0.0663547	radar	3.12125	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.18624	5.71649	5.13801	4.39776	0.0718352	lidar	1.74135	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.29495	5.4714	5.14433	4.37851	0.0296552	radar	2.37547	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.38625	5.21454	5.15823	4.37898	0.0285707	lidar	0.701001	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.45603	4.96697	5.1578	4.39089	0.0468533	radar	0.214767	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.56004	4.70082	5.18389	4.38759	0.0410244	lidar	2.53118	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.66835	4.452	5.19232	4.36829	-0.000499234	radar	2.49489	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.79158	4.1927	5.21838	4.35765	-0.0113028	lidar	3.35273	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.8768	3.94972	5.2166	4.36537	0.00755	radar	1.00904	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.9538	3.70854	5.20874	4.36912	0.0108155	lidar	0.367114	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.06336	3.49199	5.19162	4.34885	-0.0265548	radar	3.83078	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.15444	3.24588	5.19419	4.34846	-0.0255095	lidar	0.0354565	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.2683	2.99734	5.20682	4.33308	-0.0524392	radar	1.00222	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.35392	2.73003	5.22423	4.33762	-0.0443022	lidar	1.69351	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.44283	2.47981	5.22791	4.34137	-0.0336232	radar	0.235344	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.54362	2.22135	5.24333	4.34025	-0.0321716	lidar	1.05831	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.65621	1.98677	5.24198	4.31475	-0.0849534	radar	3.996	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.76626	1.724	5.26413	4.31171	-0.0822521	lidar	2.27766	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.89022	1.47952	5.27561	4.29255	-0.112428	radar	0.979194	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.95404	1.23267	5.26279	4.3009	-0.0987445	lidar	4.31869	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.05445	1.00374	5.24964	4.29805	-0.092986	radar	0.732228	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.11954	0.759299	5.23658	4.30607	-0.0804249	lidar	3.77594	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.20858	0.481245	5.26538	4.30883	-0.0793088	radar	5.68305	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.28542	0.233852	5.25933	4.31382	-0.0699241	lidar	1.38412	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.39641	-0.00330266	5.25625	4.31605	-0.0488583	radar	5.91301	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.46941	-0.250404	5.24914	4.32309	-0.0386975	lidar	1.54997	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.59318	-0.453443	5.22358	4.30331	-0.063843	radar	3.92318	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.73319	-0.653552	5.20232	4.28086	-0.0869316	lidar	3.11621	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.84764	-0.880808	5.20102	4.26071	-0.124453	radar	5.35804	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.94114	-1.13838	5.21452	4.26625	-0.110104	lidar	1.1263	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.02793	-1.3977	5.22643	4.27413	-0.0944823	radar	2.6526	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.16729	-1.61086	5.21676	4.25527	-0.111623	lidar	1.18602	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.30989	-1.83674	5.22878	4.22251	-0.168965	radar	4.26866	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.41436	-2.08115	5.23391	4.22371	-0.157193	lidar	0.482846	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.56686	-2.28963	5.22534	4.20222	-0.172381	radar	3.06212	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.71608	-2.50147	5.22013	4.18302	-0.185411	lidar	0.509004	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.87208	-2.71357	5.22035	4.16076	-0.204499	radar	1.17421	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.96292	-2.97209	5.23285	4.17554	-0.173444	lidar	2.46405	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.0925	-3.19779	5.22968	4.17202	-0.162761	radar	0.208367	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.21834	-3.40365	5.21139	4.16229	-0.165472	lidar	1.43212	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.36333	-3.64133	5.22759	4.1561	-0.161768	radar	4.41223	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.52506	-3.80325	5.18932	4.1243	-0.192236	lidar	5.18054	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.66933	-4.01355	5.18688	4.11213	-0.197587	radar	0.501661	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.82368	-4.23403	5.19562	4.10195	-0.197666	lidar	0.362923	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.97415	-4.45061	5.19864	4.09391	-0.1942	radar	0.348137	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.13439	-4.67783	5.21492	4.08587	-0.191633	lidar	1.12996	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27439	-4.89138	5.20081	4.09025	-0.162978	radar	2.6571	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.40823	-5.11006	5.19875	4.09067	-0.152464	lidar	0.293558	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.55506	-5.29728	5.17004	4.08528	-0.14058	radar	4.69	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.74814	-5.49023	5.17712	4.05985	-0.16308	lidar	1.55087	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.9055	-5.69321	5.17145	4.05417	-0.156237	radar	0.527418	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.06649	-5.88144	5.16142	4.04115	-0.16283	lidar	0.373892	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.20511	-6.06187	5.12601	4.04107	-0.144981	radar	7.78943	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.39402	-6.18035	5.08267	4.00022	-0.187013	lidar	7.16143	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.56563	-6.36915	5.07887	3.99078	-0.184054	radar	0.988365	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.71142	-6.56939	5.07504	3.99245	-0.170819	lidar	0.414294	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.92957	-6.72816	5.08276	3.95539	-0.208238	radar	6.41485	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1374	-6.88355	5.08046	3.92529	-0.232357	lidar	0.635299	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3204	-7.04889	5.07474	3.90836	-0.239801	radar	1.26029	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5502	-7.21195	5.09171	3.87728	-0.262524	lidar	2.66274	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.755	-7.35706	5.08559	3.85089	-0.279441	radar	2.19417	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9995	-7.50324	5.10268	3.8146	-0.305922	lidar	2.84422	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1906	-7.64989	5.08638	3.79936	-0.305501	radar	1.66034	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3462	-7.80612	5.06076	3.79936	-0.288254	lidar	4.08159	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5447	-7.93896	5.04376	3.77905	-0.295539	radar	2.4723	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.7336	-8.04631	5.01214	3.75374	-0.310137	lidar	4.6881	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.9349	-8.16737	4.98485	3.73247	-0.317289	radar	3.33582	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.1563	-8.25538	4.96771	3.69432	-0.345332	lidar	1.75964	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3774	-8.3774	4.97854	3.67254	-0.349947	radar	1.92585	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5874	-8.45673	4.95309	3.63916	-0.370828	lidar	3.35113	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.804	-8.54463	4.92778	3.60817	-0.389316	radar	3.10021	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0734	-8.62284	4.94743	3.5642	-0.417318	lidar	2.5702	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.3167	-8.71685	4.96085	3.53836	-0.421022	radar	2.05157	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.5422	-8.76186	4.93864	3.49804	-0.445969	lidar	3.07652	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.7742	-8.79932	4.91024	3.4511	-0.483637	radar	5.11832	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9948	-8.90675	4.91267	3.44502	-0.46186	lidar	0.463227	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.2358	-8.9935	4.93127	3.43297	-0.441101	radar	2.23259	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4541	-9.1019	4.92962	3.43184	-0.4165	lidar	0.532912	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6874	-9.1681	4.92387	3.40914	-0.421197	radar	0.32223	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9614	-9.16437	4.93464	3.35298	-0.461568	lidar	1.61076	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.2129	-9.23585	4.94885	3.33945	-0.447861	radar	4.08278	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4637	-9.34921	4.96979	3.34625	-0.411557	lidar	4.70598	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.7123	-9.37529	4.96272	3.30949	-0.438232	radar	1.79321	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9614	-9.45934	4.97434	3.30748	-0.413825	lidar	1.85362	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.2152	-9.46596	4.97218	3.26783	-0.440846	radar	2.20871	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4649	-9.45994	4.96989	3.22995	-0.45952	lidar	0.567505	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6954	-9.45238	4.94968	3.19235	-0.483581	radar	5.49697	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9663	-9.44241	4.9675	3.15779	-0.493767	lidar	1.13235	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.2143	-9.50264	4.97478	3.16474	-0.450153	radar	7.85534	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4695	-9.52174	4.9812	3.14914	-0.441563	lidar	0.438593	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.726	-9.51074	4.98487	3.11853	-0.455847	radar	1.59996	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.978	-9.47904	4.98728	3.08545	-0.467348	lidar	0.197715	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.225	-9.43866	4.98347	3.04647	-0.492468	radar	0.692835	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4414	-9.47658	4.95585	3.05013	-0.463321	lidar	2.6143	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6802	-9.4603	4.95137	3.03514	-0.448938	radar	1.76972	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.9266	-9.45442	4.95045	3.02274	-0.437664	lidar	0.264064	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1601	-9.4124	4.94329	2.99956	-0.435415	radar	4.10203	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3987	-9.29934	4.94657	2.94529	-0.471735	lidar	2.93478	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6348	-9.21919	4.9431	2.90252	-0.502463	radar	1.14912	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8775	-9.104	4.95372	2.85501	-0.526402	lidar	1.20266	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1122	-9.00469	4.95702	2.81847	-0.536292	radar	4.95277	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.3169	-9.10646	4.89847	2.86425	-0.462819	lidar	15.962	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.5571	-9.05845	4.89925	2.8529	-0.446407	radar	1.52018	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7761	-8.96823	4.89144	2.82188	-0.456862	lidar	0.846857	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-21.0159	-8.88453	4.89873	2.79554	-0.46377	radar	2.18577	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.2187	-8.81293	4.87416	2.77488	-0.463552	lidar	2.08414	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.4513	-8.71986	4.87901	2.74702	-0.474142	radar	1.70873	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.6554	-8.68673	4.84508	2.74527	-0.453512	lidar	3.21243	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.8516	-8.52876	4.83998	2.67794	-0.527006	radar	6.81242	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-22.057	-8.45568	4.8204	2.66463	-0.514719	lidar	1.08452	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.2676	-8.33964	4.82079	2.64294	-0.502726	radar	1.86457	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4915	-8.25485	4.81937	2.63231	-0.487133	lidar	1.00733	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6873	-8.12522	4.81262	2.59722	-0.506469	radar	1.25591	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8987	-7.92157	4.84809	2.54576	-0.531014	lidar	3.97459	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0899	-7.76722	4.84806	2.49782	-0.574665	radar	3.56027	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.3048	-7.60996	4.86862	2.47063	-0.570743	lidar	1.61296	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.5035	-7.47029	4.86979	2.46058	-0.534236	radar	1.70558	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6726	-7.32203	4.85395	2.4324	-0.537606	lidar	0.956197	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8614	-7.16382	4.8577	2.41193	-0.524297	radar	0.848728	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
